transaction_id,customer_id,product_id,branch_id,rm_id,transaction_date,transaction_type,channel,amount_vnd
141,247,102,8,26,2025-11-10,Tra no vay,Quay giao dich,90000000
864,272,110,2,8,2026-03-10,Tra no vay,POS,32000000
3402,15,102,3,10,2025-11-01,Tra no vay,POS,70000000
2629,53,110,12,42,2025-11-25,Rut tiet kiem,Internet Banking,40000000
3898,106,102,9,30,2025-08-07,Giai ngan vay,Internet Banking,282000000
2933,370,104,11,37,2026-03-16,Phi banca,ATM,1400000
836,160,103,5,17,2025-10-14,Tra no vay,ATM,77000000
3853,325,109,7,24,2025-08-27,Chi tieu the,Mobile Banking,4000000
2096,169,110,11,39,2026-03-28,Giai ngan vay,Internet Banking,1710000000
1243,56,102,5,16,2025-10-26,Tra no vay,Quay giao dich,89000000
4630,225,110,3,9,2025-10-31,Giai ngan vay,ATM,1380000000
5246,293,101,1,4,2026-01-18,Rut tiet kiem,ATM,138000000
4703,223,105,7,22,2025-11-13,Rut tiet kiem,POS,147000000
4363,398,108,10,35,2026-04-12,Tra no vay,POS,48000000
3544,267,110,8,26,2025-10-22,Rut tiet kiem,Mobile Banking,68000000
175,232,105,4,12,2026-06-24,Tra no vay,POS,20000000
3441,357,109,6,19,2026-06-21,Chi tieu the,POS,2200000
5684,255,107,6,20,2026-01-30,Giai ngan vay,POS,1436000000
2348,323,105,1,5,2025-07-22,Gui tiet kiem,ATM,109000000
1604,46,103,11,39,2025-12-08,Phi banca,Internet Banking,400000
4016,292,101,7,22,2026-02-09,Tra no vay,Mobile Banking,83000000
518,12,101,8,27,2026-04-03,Giai ngan vay,POS,1537000000
2884,231,105,2,8,2025-10-13,Gui tiet kiem,Internet Banking,300000000
525,136,110,5,15,2026-03-13,Tra no vay,ATM,54000000
1417,19,104,4,12,2025-08-07,Giai ngan vay,POS,286000000
2783,72,108,12,41,2026-05-02,Phi banca,Internet Banking,1600000
2039,298,103,8,28,2025-07-04,Chi tieu the,POS,500000
2799,30,103,1,5,2026-01-06,Rut tiet kiem,POS,153000000
1576,60,104,10,34,2025-12-03,Gui tiet kiem,POS,411000000
5106,280,103,3,11,2026-04-13,Rut tiet kiem,Quay giao dich,212000000
295,148,103,1,2,2025-09-07,Gui tiet kiem,Quay giao dich,336000000
1763,231,105,2,8,2025-12-11,Rut tiet kiem,Mobile Banking,260000000
2346,53,107,12,42,2026-05-30,Chi tieu the,Internet Banking,3300000
3045,199,105,8,27,2026-06-01,Tra no vay,Internet Banking,39000000
1235,38,104,8,27,2026-03-11,Chi tieu the,Mobile Banking,1400000
2966,196,101,10,35,,Chi tieu the,ATM,4900000
5645,144,107,5,16,2025-08-22,Phi banca,Internet Banking,300000
4604,63,105,11,39,2026-02-28,Giai ngan vay,Internet Banking,1980000000
1641,39,102,6,20,2026-03-04,Tra no vay,POS,67000000
4263,126,105,4,14,2026-05-16,Rut tiet kiem,Internet Banking,165000000
3482,89,106,5,16,2025-08-18,Gui tiet kiem,Mobile Banking,389000000
5067,194,101,6,20,2025-11-22,Giai ngan vay,Mobile Banking,58000000
1893,332,110,7,24,2026-01-09,Tra no vay,Mobile Banking,22000000
5151,24,105,11,38,2026-01-21,Gui tiet kiem,POS,458000000
4313,208,107,7,25,2025-07-03,Rut tiet kiem,ATM,202000000
4150,114,109,9,31,2025-12-22,Phi banca,Quay giao dich,1100000
4620,293,103,1,4,2026-03-15,Chi tieu the,Quay giao dich,2500000
5558,306,106,3,10,2026-03-17,Rut tiet kiem,POS,205000000
5584,136,103,5,15,2026-06-15,Rut tiet kiem,Quay giao dich,242000000
2717,234,102,5,15,2025-08-31,Giai ngan vay,POS,312000000
5537,329,102,12,42,2026-05-24,Chi tieu the,POS,2100000
5651,146,103,9,29,2026-01-12,Rut tiet kiem,Mobile Banking,126000000
2751,210,104,10,35,2026-02-07,Chi tieu the,POS,4700000
1758,161,104,2,7,2026-01-27,Gui tiet kiem,Mobile Banking,268000000
4189,,107,12,42,2026-04-17,Phi banca,ATM,1300000
2354,286,101,5,17,2026-03-29,Gui tiet kiem,Mobile Banking,127000000
2469,320,105,1,4,2026-04-17,Rut tiet kiem,ATM,278000000
604,17,103,4,13,2025-09-17,Chi tieu the,Internet Banking,2500000
1463,141,109,12,40,2026-04-06,Gui tiet kiem,ATM,261000000
5728,115,104,4,13,2025-11-03,Chi tieu the,Internet Banking,1100000
5252,110,107,12,41,2026-04-11,Chi tieu the,Mobile Banking,2900000
1723,85,107,12,42,2026-06-04,Gui tiet kiem,Mobile Banking,114000000
2920,19,105,4,12,2026-02-24,Chi tieu the,Quay giao dich,4800000
5743,175,105,6,19,2026-03-27,Chi tieu the,Mobile Banking,900000
4226,115,107,4,13,2026-01-02,Tra no vay,ATM,13000000
5276,178,106,9,29,2026-03-13,Gui tiet kiem,Quay giao dich,397000000
1840,82,104,8,28,2026-04-16,Phi banca,Mobile Banking,1100000
5870,51,102,7,23,2025-08-14,Tra no vay,Internet Banking,40000000
585,191,103,11,37,2026-03-27,Tra no vay,POS,19000000
5140,325,104,7,24,2025-10-04,Rut tiet kiem,POS,199000000
1046,96,106,11,37,2025-12-04,Tra no vay,Mobile Banking,3000000
1374,22,106,10,32,2026-01-19,Rut tiet kiem,Quay giao dich,192000000
642,313,107,5,18,2026-07-25,Tra no vay,Mobile Banking,11000000
5767,48,101,8,27,2025-07-18,Rut tiet kiem,Quay giao dich,211000000
658,64,105,7,22,2025-08-02,Gui tiet kiem,Internet Banking,304000000
1722,305,105,12,40,2026-04-25,Gui tiet kiem,POS,317000000
478,123,107,1,2,2025-08-15,Rut tiet kiem,Quay giao dich,199000000
3720,197,110,6,21,2025-10-20,Chi tieu the,POS,-2100000
2844,83,103,8,27,2025-08-24,Gui tiet kiem,ATM,61000000
3469,283,104,1,3,2025-09-22,Giai ngan vay,ATM,1291000000
3342,84,104,12,42,2026-06-26,Rut tiet kiem,POS,42000000
4018,23,104,5,16,2026-02-16,Phi banca,Quay giao dich,2000000
3508,,106,12,42,,Giai ngan vay,Internet Banking,246000000
1542,159,103,10,34,2026-04-22,Phi banca,ATM,1600000
4392,112,110,7,24,2026-01-03,Tra no vay,Internet Banking,51000000
1654,332,104,7,24,2025-08-07,Rut tiet kiem,Mobile Banking,60000000
3569,204,107,2,7,2026-05-01,Rut tiet kiem,POS,280000000
2729,179,109,3,10,2026-04-19,Phi banca,Mobile Banking,-1500000
5500,215,108,3,9,2026-04-23,Giai ngan vay,ATM,1382000000
5063,346,104,7,24,2026-03-01,Tra no vay,Internet Banking,65000000
5857,328,106,10,33,2026-01-21,Tra no vay,Mobile Banking,96000000
4204,239,108,11,38,2026-05-05,Rut tiet kiem,Quay giao dich,201000000
4219,47,106,1,3,2026-05-01,Phi banca,Internet Banking,-700000
1331,26,101,2,6,2025-11-18,Giai ngan vay,Quay giao dich,1542000000
5824,213,105,7,23,2026-05-01,Giai ngan vay,Internet Banking,1356000000
2578,79,105,10,32,2025-10-12,Tra no vay,ATM,14000000
3001,265,106,10,35,2026-06-05,Tra no vay,POS,56000000
3262,373,105,2,8,2025-07-05,Rut tiet kiem,Mobile Banking,1000000
2912,147,109,5,18,2026-06-30,Rut tiet kiem,Internet Banking,182000000
5678,224,109,3,9,2026-05-15,Rut tiet kiem,POS,85000000
3648,133,106,9,30,2025-07-14,Tra no vay,Mobile Banking,71000000
5101,277,104,7,25,2025-12-13,Gui tiet kiem,POS,386000000
2219,283,106,1,3,2026-02-19,Tra no vay,Internet Banking,50000000
4887,4,110,6,20,2026-07-02,Tra no vay,Mobile Banking,46000000
1442,27,101,11,36,2026-02-27,Gui tiet kiem,Mobile Banking,73000000
2639,205,106,1,3,2025-09-12,Tra no vay,ATM,85000000
3983,286,109,5,17,2026-03-07,Tra no vay,Mobile Banking,36000000
2284,52,110,11,36,2026-05-24,Giai ngan vay,Quay giao dich,1109000000
5971,72,109,12,41,2026-06-12,Rut tiet kiem,Internet Banking,182000000
5654,208,105,7,25,2026-06-04,Chi tieu the,Internet Banking,4800000
523,233,102,3,10,2025-09-14,Tra no vay,ATM,55000000
2671,292,109,7,22,2026-04-16,Rut tiet kiem,Mobile Banking,38000000
1275,140,108,9,29,2026-06-03,Giai ngan vay,Quay giao dich,317000000
1370,5,105,10,32,2025-09-09,Rut tiet kiem,Internet Banking,246000000
4631,317,110,4,13,2025-11-25,Giai ngan vay,Mobile Banking,1210000000
4607,179,102,3,10,2026-05-18,Chi tieu the,Internet Banking,2800000
3009,131,102,11,36,2025-10-23,Giai ngan vay,Internet Banking,682000000
2463,71,104,10,33,2026-04-29,Phi banca,POS,600000
4696,328,110,10,33,2026-06-20,Chi tieu the,POS,900000
2615,322,106,9,31,2026-02-07,Giai ngan vay,ATM,476000000
4890,335,109,9,30,2026-02-08,Rut tiet kiem,ATM,245000000
5295,384,103,8,26,2025-09-22,Rut tiet kiem,Mobile Banking,94000000
4406,,105,2,8,2025-11-04,Chi tieu the,ATM,4200000
5983,339,103,9,30,2025-09-12,Giai ngan vay,Internet Banking,1983000000
5047,33,107,9,30,2025-07-27,Rut tiet kiem,Mobile Banking,160000000
4991,17,108,4,13,2025-12-23,Phi banca,Quay giao dich,1200000
3789,354,103,2,8,2025-07-28,Chi tieu the,Mobile Banking,3200000
2950,12,107,8,27,2025-08-23,Phi banca,ATM,1700000
1669,110,107,12,41,2025-09-26,Phi banca,Quay giao dich,1000000
2128,310,101,10,32,2026-05-15,Giai ngan vay,Quay giao dich,1741000000
4266,341,109,2,8,2026-07-18,Rut tiet kiem,ATM,262000000
5808,50,101,4,12,2025-09-01,Chi tieu the,Quay giao dich,3700000
1371,245,108,3,10,2025-10-18,Rut tiet kiem,Quay giao dich,284000000
1501,144,103,5,16,2026-02-04,Tra no vay,Quay giao dich,76000000
5398,335,105,9,30,2025-10-01,Gui tiet kiem,POS,11000000
4712,328,106,10,33,2026-05-09,Gui tiet kiem,POS,65000000
5292,208,107,7,25,2025-07-01,Phi banca,POS,1200000
4424,306,101,3,10,2026-01-19,Giai ngan vay,Mobile Banking,1050000000
1042,178,105,9,29,2025-10-15,Phi banca,Internet Banking,300000
3382,355,109,1,1,2025-11-24,Gui tiet kiem,ATM,173000000
346,121,108,11,36,2026-04-30,Giai ngan vay,POS,1580000000
334,305,110,12,40,2025-10-21,Rut tiet kiem,Quay giao dich,-173000000
3507,386,102,8,28,2026-03-02,Chi tieu the,ATM,4200000
1420,117,108,9,30,2025-11-07,Tra no vay,ATM,27000000
2364,78,104,6,19,2025-09-04,Tra no vay,Mobile Banking,60000000
2955,339,106,9,30,2026-03-10,Rut tiet kiem,Mobile Banking,234000000
1282,341,102,2,8,2026-05-10,Gui tiet kiem,Quay giao dich,365000000
5251,348,103,7,24,2025-09-19,Gui tiet kiem,Mobile Banking,166000000
405,372,102,7,25,2025-10-18,Phi banca,POS,-1500000
2544,195,104,2,8,2025-08-04,Chi tieu the,POS,2500000
5929,17,104,4,13,2026-01-24,Rut tiet kiem,Internet Banking,125000000
3008,356,109,10,33,2026-03-05,Rut tiet kiem,Mobile Banking,188000000
3558,57,102,8,26,2026-04-10,Gui tiet kiem,ATM,430000000
1640,134,104,5,17,2025-07-04,Giai ngan vay,Mobile Banking,1847000000
730,342,107,7,23,2025-10-10,Phi banca,ATM,2000000
5038,146,107,9,29,2026-07-02,Chi tieu the,Mobile Banking,3000000
4981,16,110,11,39,2026-01-19,Rut tiet kiem,ATM,77000000
565,15,108,3,10,2026-02-07,Chi tieu the,Quay giao dich,1600000
747,61,103,1,4,2025-10-23,Chi tieu the,Quay giao dich,1000000
2384,251,108,5,18,2025-10-09,Gui tiet kiem,Mobile Banking,259000000
3169,110,101,12,41,2025-10-12,Rut tiet kiem,Internet Banking,113000000
938,312,106,8,28,,Rut tiet kiem,POS,15000000
1986,344,107,1,3,2026-02-19,Gui tiet kiem,Internet Banking,229000000
5364,182,108,8,27,2026-04-22,Gui tiet kiem,Mobile Banking,292000000
2117,64,101,7,22,2025-10-05,Chi tieu the,POS,100000
735,25,103,2,6,2025-07-21,Gui tiet kiem,Quay giao dich,343000000
2575,154,102,10,34,2025-11-14,Giai ngan vay,ATM,878000000
91,196,107,10,35,2026-06-04,Tra no vay,Quay giao dich,18000000
2092,385,110,6,20,2026-07-06,Chi tieu the,ATM,2400000
3827,32,109,1,1,2025-12-09,Rut tiet kiem,Mobile Banking,184000000
1281,371,101,8,28,2026-07-13,Chi tieu the,Internet Banking,3000000
3756,397,102,1,5,2025-12-13,Chi tieu the,Internet Banking,700000
5097,361,110,3,9,2026-06-18,Giai ngan vay,Internet Banking,1945000000
4602,149,103,1,2,2026-01-21,Phi banca,Quay giao dich,300000
5934,11,108,3,11,2026-06-16,Tra no vay,POS,19000000
209,395,106,7,22,2025-12-26,Tra no vay,ATM,99000000
508,391,109,11,38,2026-03-13,Rut tiet kiem,Quay giao dich,187000000
3112,237,109,1,1,2026-03-11,Chi tieu the,Mobile Banking,800000
5190,78,106,6,19,2026-07-03,Tra no vay,POS,82000000
5729,25,102,2,6,2026-05-18,Rut tiet kiem,Internet Banking,250000000
3448,265,107,10,35,2026-07-13,Phi banca,ATM,300000
1189,303,107,10,34,2026-06-06,Gui tiet kiem,Internet Banking,404000000
2425,53,107,12,42,2025-09-10,Chi tieu the,Internet Banking,1900000
3559,343,104,3,10,2026-06-13,Chi tieu the,POS,1200000
4813,131,107,11,36,2025-12-10,Tra no vay,POS,95000000
5035,280,109,3,11,2026-05-06,Rut tiet kiem,Internet Banking,100000000
2841,64,109,7,22,2025-10-07,Gui tiet kiem,Quay giao dich,279000000
5396,119,107,6,21,2026-05-26,Chi tieu the,Quay giao dich,2900000
5547,193,106,11,39,2025-09-19,Phi banca,Quay giao dich,200000
1596,104,102,7,22,2025-08-11,Chi tieu the,Mobile Banking,2500000
791,123,104,1,2,2026-05-09,Gui tiet kiem,POS,495000000
3025,310,108,10,32,2025-12-06,Tra no vay,Mobile Banking,30000000
2501,239,108,11,38,2026-04-24,Phi banca,Internet Banking,1600000
1556,150,104,6,21,2025-10-13,Rut tiet kiem,Mobile Banking,182000000
3836,178,105,9,29,2025-08-03,Phi banca,ATM,1900000
4615,137,104,11,37,2026-01-07,Tra no vay,POS,78000000
1714,170,110,1,1,2025-07-13,Gui tiet kiem,Quay giao dich,30000000
2818,337,109,7,24,2025-09-25,Rut tiet kiem,Internet Banking,17000000
430,148,105,1,2,2025-07-25,Chi tieu the,Internet Banking,600000
1688,128,104,12,41,2026-05-15,Gui tiet kiem,Mobile Banking,155000000
4831,96,110,11,37,2026-01-28,Gui tiet kiem,ATM,35000000
2132,52,110,11,36,2025-10-19,Giai ngan vay,Mobile Banking,1770000000
2999,79,110,10,32,2026-06-12,Giai ngan vay,Internet Banking,1287000000
5382,203,108,6,19,2026-01-05,Giai ngan vay,Mobile Banking,1869000000
3427,79,102,10,32,2026-06-09,Rut tiet kiem,Mobile Banking,201000000
1346,341,103,2,8,2026-07-14,Phi banca,Mobile Banking,1200000
1154,374,106,9,30,2025-07-24,Rut tiet kiem,Mobile Banking,290000000
2682,92,110,8,27,2025-10-27,Phi banca,Internet Banking,900000
1728,134,105,5,17,2026-03-31,Rut tiet kiem,Mobile Banking,62000000
2922,257,110,9,30,2026-04-29,Giai ngan vay,ATM,1171000000
1916,97,104,4,14,2026-02-25,Gui tiet kiem,Quay giao dich,147000000
3804,126,106,4,14,2026-02-15,Rut tiet kiem,Internet Banking,158000000
2133,31,110,3,11,2026-03-05,Giai ngan vay,POS,345000000
394,351,106,5,16,2025-08-19,Chi tieu the,POS,3400000
4794,144,106,5,16,2026-02-01,Gui tiet kiem,POS,193000000
2720,348,101,7,24,2025-12-26,Phi banca,ATM,2000000
368,151,107,12,42,2026-06-15,Rut tiet kiem,POS,178000000
3161,128,102,12,41,2026-03-15,Phi banca,Quay giao dich,100000
5317,101,108,3,10,2025-11-20,Giai ngan vay,Quay giao dich,1809000000
1198,161,110,2,7,2026-03-12,Tra no vay,Mobile Banking,91000000
1701,289,108,6,19,2026-01-05,Giai ngan vay,ATM,809000000
2145,381,107,9,31,2025-08-27,Gui tiet kiem,ATM,296000000
486,130,106,6,19,2025-11-08,Gui tiet kiem,POS,398000000
2655,25,102,2,6,2026-04-22,Phi banca,Mobile Banking,1600000
5023,289,107,6,19,2025-10-01,Rut tiet kiem,ATM,244000000
3496,237,105,1,1,2026-07-25,Phi banca,Quay giao dich,1700000
1819,68,102,1,5,2026-04-10,Phi banca,Internet Banking,1400000
4066,151,105,12,42,,Giai ngan vay,Mobile Banking,1913000000
1694,9,102,9,29,2025-10-26,Gui tiet kiem,ATM,77000000
1363,85,103,12,42,2025-09-06,Chi tieu the,POS,4500000
1502,156,104,7,22,2026-02-16,Phi banca,Mobile Banking,900000
3744,229,104,5,17,2025-09-18,Giai ngan vay,Quay giao dich,1298000000
1137,72,102,12,41,2026-05-25,Tra no vay,ATM,7000000
1960,237,107,1,1,2026-06-11,Tra no vay,Mobile Banking,41000000
5762,392,103,5,16,2025-11-21,Phi banca,Internet Banking,1300000
5228,297,109,3,11,2025-07-31,Gui tiet kiem,ATM,434000000
4039,40,104,8,27,2026-03-07,Rut tiet kiem,Mobile Banking,287000000
1453,364,106,5,15,2026-02-16,Giai ngan vay,Mobile Banking,1398000000
234,68,103,1,5,2025-07-14,Chi tieu the,POS,3900000
433,129,110,11,36,2026-03-21,Phi banca,ATM,1700000
1729,378,104,12,42,2026-04-19,Chi tieu the,ATM,3500000
1891,31,105,3,11,2026-04-24,Giai ngan vay,Internet Banking,953000000
3928,20,108,10,35,2026-05-29,Phi banca,Internet Banking,1700000
4205,201,110,2,8,2025-12-03,Rut tiet kiem,ATM,38000000
686,304,107,5,15,2025-09-15,Rut tiet kiem,ATM,61000000
4192,322,101,9,31,2025-11-11,Tra no vay,Mobile Banking,98000000
390,133,108,9,30,2026-06-21,Giai ngan vay,Quay giao dich,85000000
5036,342,106,7,23,2026-02-28,Phi banca,POS,100000
5968,57,110,8,26,2026-04-01,Tra no vay,ATM,75000000
5523,292,104,7,22,2025-10-29,Rut tiet kiem,Mobile Banking,283000000
5910,319,104,9,31,2025-12-19,Rut tiet kiem,POS,59000000
2930,46,109,11,39,2026-01-15,Gui tiet kiem,ATM,162000000
2144,336,107,4,14,2026-03-11,Rut tiet kiem,Mobile Banking,13000000
22,339,106,9,30,2026-06-14,Phi banca,Mobile Banking,1300000
5502,145,107,1,3,2025-09-25,Chi tieu the,Mobile Banking,3900000
3094,76,103,12,42,2026-07-10,Gui tiet kiem,Quay giao dich,375000000
57,47,110,1,3,2026-05-13,Chi tieu the,Internet Banking,3000000
5432,266,108,3,11,2025-08-02,Phi banca,Internet Banking,900000
180,198,108,4,14,2025-11-04,Rut tiet kiem,Quay giao dich,49000000
1935,273,101,11,37,2025-11-17,Phi banca,ATM,100000
27,28,110,2,6,2026-04-24,Gui tiet kiem,POS,246000000
2789,245,105,3,10,2025-12-24,Giai ngan vay,Internet Banking,1460000000
2055,54,104,8,28,2025-07-01,Chi tieu the,POS,300000
2257,95,107,10,35,2026-02-20,Giai ngan vay,Mobile Banking,821000000
3156,274,104,3,9,2025-07-26,Chi tieu the,ATM,3800000
2554,371,109,8,28,2026-03-03,Gui tiet kiem,Mobile Banking,164000000
144,94,104,4,12,2026-03-13,Rut tiet kiem,Mobile Banking,124000000
3733,,110,6,21,2025-08-17,Chi tieu the,POS,2700000
258,270,110,6,19,2026-05-16,Rut tiet kiem,Internet Banking,-289000000
4950,197,103,6,21,2025-09-25,Gui tiet kiem,Mobile Banking,282000000
4871,186,105,9,29,2025-11-15,Phi banca,Quay giao dich,1200000
191,398,110,10,35,2025-10-31,Phi banca,Internet Banking,1700000
5343,234,109,5,15,2025-12-10,Tra no vay,Quay giao dich,56000000
1601,391,107,11,38,2026-06-09,Chi tieu the,Mobile Banking,600000
1392,320,105,1,4,2025-11-23,Rut tiet kiem,ATM,113000000
3838,337,102,7,24,2026-04-09,Chi tieu the,Mobile Banking,4200000
1147,104,105,7,22,2025-09-22,Giai ngan vay,ATM,1631000000
4338,64,109,7,22,2025-12-12,Chi tieu the,Internet Banking,800000
2548,350,105,3,9,2026-04-08,Tra no vay,ATM,69000000
4431,349,108,10,33,2026-03-12,Rut tiet kiem,ATM,67000000
3135,81,101,1,1,2025-11-01,Giai ngan vay,Mobile Banking,1925000000
562,186,109,9,29,2026-07-24,Phi banca,Quay giao dich,1500000
4249,261,107,2,8,2025-07-29,Tra no vay,Internet Banking,58000000
4264,163,106,5,16,2026-07-05,Chi tieu the,ATM,3500000
1977,18,104,8,27,2025-10-08,Tra no vay,Internet Banking,53000000
2108,357,109,6,19,2026-03-12,Tra no vay,Mobile Banking,57000000
4384,398,103,10,35,2025-07-27,Giai ngan vay,ATM,1736000000
407,390,106,4,14,2025-09-02,Gui tiet kiem,ATM,-271000000
4240,154,101,10,34,2026-04-22,Rut tiet kiem,Internet Banking,296000000
5901,144,101,5,16,2025-12-27,Rut tiet kiem,Quay giao dich,34000000
3493,2,101,12,41,2025-10-08,Giai ngan vay,Internet Banking,1595000000
3229,211,104,9,31,2026-07-20,Chi tieu the,Quay giao dich,800000
4873,215,106,3,9,2025-08-23,Chi tieu the,Internet Banking,3100000
1433,270,103,6,19,2026-06-07,Chi tieu the,POS,5000000
3826,161,104,2,7,2025-09-15,Chi tieu the,Quay giao dich,700000
298,256,104,2,6,2026-06-30,Giai ngan vay,POS,1230000000
4498,318,106,3,11,2025-07-18,Phi banca,ATM,200000
3143,324,103,3,9,2025-11-20,Rut tiet kiem,ATM,221000000
1743,,102,5,18,2026-02-03,Chi tieu the,Quay giao dich,500000
3985,275,108,1,4,2026-06-13,Phi banca,Mobile Banking,200000
4446,392,104,5,16,2026-06-18,Phi banca,ATM,600000
1552,175,109,6,19,2026-06-15,Giai ngan vay,Mobile Banking,1419000000
4360,143,103,6,19,2026-05-18,Phi banca,Quay giao dich,1100000
2678,315,108,7,22,2026-01-27,Chi tieu the,Internet Banking,2800000
2943,80,108,7,25,2025-10-07,Gui tiet kiem,Internet Banking,49000000
5338,379,109,4,12,2026-03-04,Phi banca,Internet Banking,1900000
5658,271,107,2,8,2026-02-22,Gui tiet kiem,POS,350000000
4772,255,102,6,20,2026-04-01,Phi banca,Mobile Banking,200000
2292,364,108,5,15,2025-09-08,Rut tiet kiem,ATM,261000000
809,267,101,8,26,2026-02-16,Phi banca,Mobile Banking,700000
2937,356,102,10,33,2026-03-08,Chi tieu the,POS,4000000
4775,1,109,5,17,2026-05-08,Gui tiet kiem,ATM,201000000
2553,49,109,9,31,2025-10-08,Phi banca,Quay giao dich,400000
833,16,106,11,39,2025-09-09,Gui tiet kiem,Mobile Banking,377000000
2825,42,102,2,7,2026-04-26,Chi tieu the,Quay giao dich,2400000
2451,320,109,1,4,2025-12-03,Phi banca,Mobile Banking,1600000
5383,339,108,9,30,2025-11-23,Chi tieu the,Mobile Banking,3400000
837,164,110,11,39,2025-08-25,Tra no vay,POS,46000000
5263,42,109,2,7,2025-07-03,Phi banca,Quay giao dich,1000000
3948,347,107,7,24,2025-09-04,Rut tiet kiem,ATM,220000000
3067,48,106,8,27,2026-01-15,Giai ngan vay,Quay giao dich,382000000
4701,345,109,5,15,2026-04-11,Gui tiet kiem,ATM,489000000
912,104,103,7,22,2026-02-08,Rut tiet kiem,POS,299000000
3990,69,105,8,28,2025-12-30,Chi tieu the,Mobile Banking,1800000
48,58,103,2,6,2026-06-22,Rut tiet kiem,Quay giao dich,214000000
5068,255,101,6,20,2025-09-18,Tra no vay,Quay giao dich,80000000
128,92,106,8,27,2026-04-13,Tra no vay,POS,45000000
564,354,107,2,8,2025-08-08,Rut tiet kiem,Mobile Banking,169000000
5916,116,110,1,2,2025-12-29,Gui tiet kiem,Quay giao dich,280000000
4026,112,101,7,24,2025-07-08,Chi tieu the,Quay giao dich,1400000
5156,377,107,1,4,2026-05-13,Rut tiet kiem,Internet Banking,222000000
588,261,110,2,8,2026-03-08,Phi banca,Mobile Banking,300000
2189,133,104,9,30,2025-12-27,Tra no vay,POS,69000000
1652,148,103,1,2,2026-03-15,Giai ngan vay,Mobile Banking,219000000
727,65,103,5,17,2025-12-24,Gui tiet kiem,POS,397000000
5072,375,107,7,24,2025-12-11,Gui tiet kiem,Internet Banking,12000000
60,268,106,5,15,2026-06-25,Gui tiet kiem,Quay giao dich,464000000
2213,219,101,6,19,2026-04-09,Gui tiet kiem,POS,403000000
4242,127,109,7,25,2026-04-04,Phi banca,ATM,1300000
3486,8,104,9,30,2026-06-15,Gui tiet kiem,ATM,430000000
3893,145,109,1,3,2025-09-01,Phi banca,Quay giao dich,1000000
1539,23,110,5,16,2025-07-26,Phi banca,Quay giao dich,1100000
1867,,107,7,22,2025-12-07,Tra no vay,Mobile Banking,31000000
3884,152,107,12,42,2025-08-24,Giai ngan vay,ATM,1150000000
2873,240,101,3,11,2025-12-11,Phi banca,Internet Banking,2000000
628,109,108,2,6,2025-10-21,Phi banca,Quay giao dich,200000
2448,66,108,7,24,2026-02-16,Tra no vay,ATM,10000000
5611,322,102,9,31,2026-06-25,Giai ngan vay,Internet Banking,547000000
3110,154,110,10,34,2026-02-26,Rut tiet kiem,ATM,223000000
895,353,104,9,31,2025-08-28,Gui tiet kiem,Quay giao dich,83000000
